sku,store,date,sales
1111,1158,6/16/2019,23
1111,1158,6/23/2019,6
1111,1158,6/30/2019,4
1111,1158,7/7/2019,9
1111,1158,7/14/2019,5
1111,1158,7/21/2019,8
1111,1158,7/28/2019,1
1111,1158,8/4/2019,1
1111,1158,8/11/2019,5
1111,1158,8/18/2019,7
1111,1158,8/25/2019,34
1111,1158,9/1/2019,3
1111,1158,9/8/2019,8
1111,1158,9/15/2019,2
1111,1158,9/22/2019,6
1111,1158,9/29/2019,3
1111,1158,10/6/2019,1
1111,1158,10/13/2019,7
1111,1158,10/20/2019,26
1111,1158,10/27/2019,9
1111,1158,11/3/2019,14
1111,1158,11/10/2019,7
1111,1158,11/17/2019,2
1111,1158,11/24/2019,14
1111,1158,12/1/2019,13
1111,1158,12/8/2019,20
1111,1158,12/15/2019,11
1111,1158,12/22/2019,20
1111,1158,12/29/2019,3
1111,1159,1/6/2019,5
1111,1159,1/13/2019,2
1111,1159,1/20/2019,0
1111,1159,1/27/2019,2
1111,1159,2/3/2019,9
1111,1159,2/10/2019,10
1111,1159,2/17/2019,13
1111,1159,2/24/2019,2
1111,1159,3/3/2019,3
1111,1159,3/10/2019,45
1111,1159,3/17/2019,2
1111,1159,3/24/2019,5
1111,1159,3/31/2019,25
1111,1159,4/7/2019,7
1111,1159,4/14/2019,9
1111,1159,4/21/2019,12
1111,1159,4/28/2019,6
1111,1159,5/5/2019,10
1111,1159,5/12/2019,11
1111,1159,5/19/2019,6
1111,1159,5/26/2019,10
1111,1159,6/2/2019,4
1111,1159,6/9/2019,4
1111,1159,6/16/2019,3
1111,1159,6/23/2019,25
1111,1159,6/30/2019,9
1111,1159,7/7/2019,5
1111,1159,7/14/2019,4
1111,1159,7/21/2019,18
1111,1159,7/28/2019,12
1111,1159,8/4/2019,13
1111,1159,8/11/2019,0
1111,1159,8/18/2019,11
1111,1159,8/25/2019,2
1111,1159,9/1/2019,2
1111,1159,9/8/2019,4
1111,1159,9/15/2019,5
1111,1159,9/22/2019,5
1111,1159,9/29/2019,6
1111,1159,10/6/2019,0
1111,1159,10/13/2019,5
1111,1159,10/20/2019,1
1111,1159,10/27/2019,2
1111,1159,11/3/2019,1
1111,1159,11/10/2019,10
1111,1159,11/17/2019,6
1111,1159,11/24/2019,4
1111,1159,12/1/2019,5
1111,1159,12/8/2019,5
1111,1159,12/15/2019,17
1111,1159,12/22/2019,17
1111,1159,12/29/2019,5
1111,1160,1/6/2019,12
1111,1160,1/13/2019,1
1111,1160,1/20/2019,2
1111,1160,1/27/2019,1
1111,1160,2/3/2019,6
1111,1160,2/10/2019,12
1111,1160,2/17/2019,2
1111,1160,2/24/2019,2
1111,1160,3/3/2019,2
1111,1160,3/10/2019,4
1111,1160,3/17/2019,2
1111,1160,3/24/2019,7
1111,1160,3/31/2019,6
1111,1160,4/7/2019,15
1111,1160,4/14/2019,33
1111,1160,4/21/2019,8
1111,1160,4/28/2019,1
1111,1160,5/5/2019,12
1111,1160,5/12/2019,10
1111,1160,5/19/2019,2
1111,1160,5/26/2019,7
1111,1160,6/2/2019,3
1111,1160,6/9/2019,26
1111,1160,6/16/2019,4
1111,1160,6/23/2019,8
1111,1160,6/30/2019,9
1111,1160,7/7/2019,2
1111,1160,7/14/2019,11
1111,1160,7/21/2019,9
1111,1160,7/28/2019,14
1111,1160,8/4/2019,8
1111,1160,8/11/2019,4
1111,1160,8/18/2019,21
1111,1160,8/25/2019,8
1111,1160,9/1/2019,6
1111,1160,9/8/2019,7
1111,1160,9/15/2019,4
1111,1160,9/22/2019,2
1111,1160,9/29/2019,12
1111,1160,10/6/2019,9
1111,1160,10/13/2019,11
1111,1160,10/20/2019,4
1111,1160,10/27/2019,8
1111,1160,11/3/2019,15
1111,1160,11/10/2019,5
1111,1160,11/17/2019,15
1111,1160,11/24/2019,14
1111,1160,12/1/2019,1
1111,1160,12/8/2019,1
1111,1160,12/15/2019,13
1111,1160,12/22/2019,17
1111,1160,12/29/2019,6
1111,1161,1/6/2019,9
1111,1161,1/13/2019,5
1111,1161,1/20/2019,6
1111,1161,1/27/2019,2
1111,1161,2/3/2019,8
1111,1161,2/10/2019,5
1111,1161,2/17/2019,1
1111,1161,2/24/2019,7
1111,1161,3/3/2019,20
1111,1161,3/10/2019,4
1111,1161,3/17/2019,8
1111,1161,3/24/2019,4
1111,1161,3/31/2019,23
1111,1161,4/7/2019,13
1111,1161,4/14/2019,6
1111,1161,4/21/2019,3
1111,1161,4/28/2019,2
1111,1161,5/5/2019,5
1111,1161,5/12/2019,5
1111,1161,5/19/2019,27
1111,1161,5/26/2019,3
1111,1161,6/2/2019,1
1111,1161,6/9/2019,12
1111,1161,6/16/2019,3
1111,1161,6/23/2019,10
1111,1161,6/30/2019,7
1111,1161,7/7/2019,7
1111,1161,7/14/2019,10
1111,1161,7/21/2019,16
1111,1161,7/28/2019,3
1111,1161,8/4/2019,1
1111,1161,8/11/2019,17
1111,1161,8/18/2019,4
1111,1161,8/25/2019,7
1111,1161,9/1/2019,7
1111,1161,9/8/2019,12
1111,1161,9/15/2019,10
1111,1161,9/22/2019,10
1111,1161,9/29/2019,7
1111,1161,10/6/2019,8
1111,1161,10/13/2019,2
1111,1161,10/20/2019,7
1111,1161,10/27/2019,4
1111,1161,11/3/2019,2
1111,1161,11/10/2019,10
1111,1161,11/17/2019,2
1111,1161,11/24/2019,14
1111,1161,12/1/2019,14
1111,1161,12/8/2019,4
1111,1161,12/15/2019,4
1111,1161,12/22/2019,4
1111,1161,12/29/2019,8
1111,1162,1/6/2019,1
1111,1162,1/13/2019,4
1111,1162,1/20/2019,1
1111,1162,1/27/2019,14
1111,1162,2/3/2019,5
1111,1162,2/10/2019,12
1111,1162,2/17/2019,12
1111,1162,2/24/2019,4
1111,1162,3/3/2019,2
1111,1162,3/10/2019,6
1111,1162,3/17/2019,3
1111,1162,3/24/2019,5
1111,1162,3/31/2019,24
1111,1162,4/7/2019,28
1111,1162,4/14/2019,0
1111,1162,4/21/2019,6
1111,1162,4/28/2019,5
1111,1162,5/5/2019,19
1111,1162,5/12/2019,17
1111,1162,5/19/2019,18
1111,1162,5/26/2019,18
1111,1162,6/2/2019,1
1111,1162,6/9/2019,4
1111,1162,6/16/2019,8
1111,1162,6/23/2019,5
1111,1162,6/30/2019,8
1111,1162,7/7/2019,10
1111,1162,7/14/2019,4
1111,1162,7/21/2019,19
1111,1162,7/28/2019,1
1111,1162,8/4/2019,4
1111,1162,8/11/2019,8
1111,1162,8/18/2019,3
1111,1162,8/25/2019,6
1111,1162,9/1/2019,1
1111,1162,9/8/2019,9
1111,1162,9/15/2019,8
1111,1162,9/22/2019,8
1111,1162,9/29/2019,6
1111,1162,10/6/2019,1
1111,1162,10/13/2019,2
1111,1162,10/20/2019,19
1111,1162,10/27/2019,9
1111,1162,11/3/2019,14
1111,1162,11/10/2019,10
1111,1162,11/17/2019,11
1111,1162,11/24/2019,13
1111,1162,12/1/2019,9
1111,1162,12/8/2019,14
1111,1162,12/15/2019,13
1111,1162,12/22/2019,5
1111,1162,12/29/2019,4
1111,1163,1/6/2019,9
1111,1163,1/13/2019,26
1111,1163,1/20/2019,39
1111,1163,1/27/2019,25
1111,1163,2/3/2019,7
1111,1163,2/10/2019,2
1111,1163,2/17/2019,4
1111,1163,2/24/2019,2
1111,1163,3/3/2019,1
1111,1163,3/10/2019,5
1111,1163,3/17/2019,5
1111,1163,3/24/2019,7
1111,1163,3/31/2019,4
1111,1163,4/7/2019,4
1111,1163,4/14/2019,15
1111,1163,4/21/2019,32
1111,1163,4/28/2019,4
1111,1163,5/5/2019,5
1111,1163,5/12/2019,5
1111,1163,5/19/2019,3
1111,1163,5/26/2019,4
1111,1163,6/2/2019,9
1111,1163,6/9/2019,11
1111,1163,6/16/2019,12
1111,1163,6/23/2019,3
1111,1163,6/30/2019,1
1111,1163,7/7/2019,8
1111,1163,7/14/2019,1
1111,1163,7/21/2019,17
1111,1163,7/28/2019,2
1111,1163,8/4/2019,4
1111,1163,8/11/2019,8
1111,1163,8/18/2019,13
1111,1163,8/25/2019,3
1111,1163,9/1/2019,0
1111,1163,9/8/2019,26
1111,1163,9/15/2019,7
1111,1163,9/22/2019,5
1111,1163,9/29/2019,7
1111,1163,10/6/2019,2
1111,1163,10/13/2019,51
1111,1163,10/20/2019,2
1111,1163,10/27/2019,6
1111,1163,11/3/2019,23
1111,1163,11/10/2019,7
1111,1163,11/17/2019,6
1111,1163,11/24/2019,15
1111,1163,12/1/2019,7
1111,1163,12/8/2019,18
1111,1163,12/15/2019,17
1111,1163,12/22/2019,7
1111,1163,12/29/2019,3
1111,1164,1/6/2019,6
1111,1164,1/13/2019,11
1111,1164,1/20/2019,7
1111,1164,1/27/2019,6
1111,1164,2/3/2019,1
1111,1164,2/10/2019,9
1111,1164,2/17/2019,15
1111,1164,2/24/2019,10
1111,1164,3/3/2019,24
1111,1164,3/10/2019,1
1111,1164,3/17/2019,2
1111,1164,3/24/2019,2
1111,1164,3/31/2019,7
1111,1164,4/7/2019,12
1111,1164,4/14/2019,9
1111,1164,4/21/2019,20
1111,1164,4/28/2019,3
1111,1164,5/5/2019,26
1111,1164,5/12/2019,2
1111,1164,5/19/2019,18
1111,1164,5/26/2019,5
1111,1164,6/2/2019,6
1111,1164,6/9/2019,3
1111,1164,6/16/2019,17
1111,1164,6/23/2019,4
1111,1164,6/30/2019,24
1111,1164,7/7/2019,23
1111,1164,7/14/2019,4
1111,1164,7/21/2019,3
1111,1164,7/28/2019,41
1111,1164,8/4/2019,6
1111,1164,8/11/2019,1
1111,1164,8/18/2019,9
1111,1164,8/25/2019,7
1111,1164,9/1/2019,16
1111,1164,9/8/2019,2
1111,1164,9/15/2019,2
1111,1164,9/22/2019,4
1111,1164,9/29/2019,9
1111,1164,10/6/2019,1
1111,1164,10/13/2019,10
1111,1164,10/20/2019,8
1111,1164,10/27/2019,3
1111,1164,11/3/2019,2
1111,1164,11/10/2019,5
1111,1164,11/17/2019,18
1111,1164,11/24/2019,18
1111,1164,12/1/2019,5
1111,1164,12/8/2019,5
1111,1164,12/15/2019,9
1111,1164,12/22/2019,14
1111,1164,12/29/2019,5
1111,1165,1/6/2019,8
1111,1165,1/13/2019,3
1111,1165,1/20/2019,3
1111,1165,1/27/2019,3
1111,1165,2/3/2019,25
1111,1165,2/10/2019,4
1111,1165,2/17/2019,3
1111,1165,2/24/2019,1
1111,1165,3/3/2019,4
1111,1165,3/10/2019,4
1111,1165,3/17/2019,21
1111,1165,3/24/2019,14
1111,1165,3/31/2019,9
1111,1165,4/7/2019,25
1111,1165,4/14/2019,3
1111,1165,4/21/2019,3
1111,1165,4/28/2019,17
1111,1165,5/5/2019,40
1111,1165,5/12/2019,11
1111,1165,5/19/2019,9
1111,1165,5/26/2019,6
1111,1165,6/2/2019,16
1111,1165,6/9/2019,3
1111,1165,6/16/2019,11
1111,1165,6/23/2019,6
1111,1165,6/30/2019,6
1111,1165,7/7/2019,2
1111,1165,7/14/2019,24
1111,1165,7/21/2019,16
1111,1165,7/28/2019,6
1111,1165,8/4/2019,1
1111,1165,8/11/2019,5
1111,1165,8/18/2019,8
1111,1165,8/25/2019,11
1111,1165,9/1/2019,6
1111,1165,9/8/2019,3
1111,1165,9/15/2019,2
1111,1165,9/22/2019,3
1111,1165,9/29/2019,5
1111,1165,10/6/2019,4
1111,1165,10/13/2019,14
1111,1165,10/20/2019,2
1111,1165,10/27/2019,24
1111,1165,11/3/2019,8
1111,1165,11/10/2019,7
1111,1165,11/17/2019,2
1111,1165,11/24/2019,5
1111,1165,12/1/2019,11
1111,1165,12/8/2019,2
1111,1165,12/15/2019,3
1111,1165,12/22/2019,3
1111,1165,12/29/2019,9
1111,1166,1/6/2019,17
1111,1166,1/13/2019,7
1111,1166,1/20/2019,1
1111,1166,1/27/2019,4
1111,1166,2/3/2019,1
1111,1166,2/10/2019,4
1111,1166,2/17/2019,6
1111,1166,2/24/2019,5
1111,1166,3/3/2019,6
1111,1166,3/10/2019,43
1111,1166,3/17/2019,9
1111,1166,3/24/2019,9
1111,1166,3/31/2019,60
1111,1166,4/7/2019,6
1111,1166,4/14/2019,3
1111,1166,4/21/2019,26
1111,1166,4/28/2019,7
1111,1166,5/5/2019,3
1111,1166,5/12/2019,13
1111,1166,5/19/2019,60
1111,1166,5/26/2019,45
1111,1166,6/2/2019,2
1111,1166,6/9/2019,2
1111,1166,6/16/2019,7
1111,1166,6/23/2019,11
1111,1166,6/30/2019,3
1111,1166,7/7/2019,25
1111,1166,7/14/2019,7
1111,1166,7/21/2019,3
1111,1166,7/28/2019,2
1111,1166,8/4/2019,17
1111,1166,8/11/2019,2
1111,1166,8/18/2019,9
1111,1166,8/25/2019,11
1111,1166,9/1/2019,2
1111,1166,9/8/2019,2
1111,1166,9/15/2019,4
1111,1166,9/22/2019,14
1111,1166,9/29/2019,7
1111,1166,10/6/2019,15
1111,1166,10/13/2019,5
1111,1166,10/20/2019,9
1111,1166,10/27/2019,2
1111,1166,11/3/2019,8
1111,1166,11/10/2019,7
1111,1166,11/17/2019,3
1111,1166,11/24/2019,4
1111,1166,12/1/2019,3
1111,1166,12/8/2019,8
1111,1166,12/15/2019,6
1111,1166,12/22/2019,6
1111,1166,12/29/2019,25
1111,1167,1/6/2019,10
1111,1167,1/13/2019,8
1111,1167,1/20/2019,9
1111,1167,1/27/2019,5
1111,1167,2/3/2019,33
1111,1167,2/10/2019,20
1111,1167,2/17/2019,17
1111,1167,2/24/2019,3
1111,1167,3/3/2019,8
1111,1167,3/10/2019,18
1111,1167,3/17/2019,5
1111,1167,3/24/2019,3
1111,1167,3/31/2019,14
1111,1167,4/7/2019,0
1111,1167,4/14/2019,57
1111,1167,4/21/2019,15
1111,1167,4/28/2019,3
1111,1167,5/5/2019,20
1111,1167,5/12/2019,6
1111,1167,5/19/2019,31
1111,1167,5/26/2019,4
1111,1167,6/2/2019,7
1111,1167,6/9/2019,9
1111,1167,6/16/2019,7
1111,1167,6/23/2019,6
1111,1167,6/30/2019,1
1111,1167,7/7/2019,12
1111,1167,7/14/2019,8
1111,1167,7/21/2019,3
1111,1167,7/28/2019,11
1111,1167,8/4/2019,11
1111,1167,8/11/2019,10
1111,1167,8/18/2019,10
1111,1167,8/25/2019,9
1111,1167,9/1/2019,21
1111,1167,9/8/2019,7
1111,1167,9/15/2019,24
1111,1167,9/22/2019,19
1111,1167,9/29/2019,4
1111,1167,10/6/2019,8
1111,1167,10/13/2019,6
1111,1167,10/20/2019,10
1111,1167,10/27/2019,17
1111,1167,11/3/2019,3
1111,1167,11/10/2019,9
1111,1167,11/17/2019,3
1111,1167,11/24/2019,4
1111,1167,12/1/2019,1
1111,1167,12/8/2019,2
1111,1167,12/15/2019,4
1111,1167,12/22/2019,2
1111,1167,12/29/2019,5
1111,1168,1/6/2019,6
1111,1168,1/13/2019,9
1111,1168,1/20/2019,15
1111,1168,1/27/2019,5
1111,1168,2/3/2019,17
1111,1168,2/10/2019,4
1111,1168,2/17/2019,2
1111,1168,2/24/2019,13
1111,1168,3/3/2019,1
1111,1168,3/10/2019,46
1111,1168,3/17/2019,4
1111,1168,3/24/2019,21
1111,1168,3/31/2019,2
1111,1168,4/7/2019,10
1111,1168,4/14/2019,3
1111,1168,4/21/2019,17
1111,1168,4/28/2019,4
1111,1168,5/5/2019,2
1111,1168,5/12/2019,1
1111,1168,5/19/2019,3
1111,1168,5/26/2019,4
1111,1168,6/2/2019,1
1111,1168,6/9/2019,6
1111,1168,6/16/2019,3
1111,1168,6/23/2019,15
1111,1168,6/30/2019,1
1111,1168,7/7/2019,4
1111,1168,7/14/2019,4
1111,1168,7/21/2019,23
1111,1168,7/28/2019,1
1111,1168,8/4/2019,1
1111,1168,8/11/2019,5
1111,1168,8/18/2019,3
1111,1168,8/25/2019,3
1111,1168,9/1/2019,2
1111,1168,9/8/2019,11
1111,1168,9/15/2019,2
1111,1168,9/22/2019,8
1111,1168,9/29/2019,9
1111,1168,10/6/2019,10
1111,1168,10/13/2019,27
1111,1168,10/20/2019,2
1111,1168,10/27/2019,18
1111,1168,11/3/2019,27
1111,1168,11/10/2019,2
1111,1168,11/17/2019,12
1111,1168,11/24/2019,9
1111,1168,12/1/2019,7
1111,1168,12/8/2019,16
1111,1168,12/15/2019,1
1111,1168,12/22/2019,8
1111,1168,12/29/2019,4
1111,1169,1/6/2019,5
1111,1169,1/13/2019,38
1111,1169,1/20/2019,20
1111,1169,1/27/2019,3
1111,1169,2/3/2019,1
1111,1169,2/10/2019,4
1111,1169,2/17/2019,14
1111,1169,2/24/2019,2
1111,1169,3/3/2019,7
1111,1169,3/10/2019,4
1111,1169,3/17/2019,13
1111,1169,3/24/2019,15
1111,1169,3/31/2019,1
1111,1169,4/7/2019,23
1111,1169,4/14/2019,4
1111,1169,4/21/2019,4
1111,1169,4/28/2019,4
1111,1169,5/5/2019,10
1111,1169,5/12/2019,20
1111,1169,5/19/2019,2
1111,1169,5/26/2019,3
1111,1169,6/2/2019,15
1111,1169,6/9/2019,36
1111,1169,6/16/2019,6
1111,1169,6/23/2019,6
1111,1169,6/30/2019,9
1111,1169,7/7/2019,4
1111,1169,7/14/2019,1
1111,1169,7/21/2019,6
1111,1169,7/28/2019,6
1111,1169,8/4/2019,18
1111,1169,8/11/2019,1
1111,1169,8/18/2019,10
1111,1169,8/25/2019,6
1111,1169,9/1/2019,16
1111,1169,9/8/2019,4
1111,1169,9/15/2019,1
1111,1169,9/22/2019,5
1111,1169,9/29/2019,16
1111,1169,10/6/2019,4
1111,1169,10/13/2019,4
1111,1169,10/20/2019,2
1111,1169,10/27/2019,8
1111,1169,11/3/2019,2
1111,1169,11/10/2019,1
1111,1169,11/17/2019,5
1111,1169,11/24/2019,8
1111,1169,12/1/2019,7
1111,1169,12/8/2019,9
1111,1169,12/15/2019,10
1111,1169,12/22/2019,7
1111,1169,12/29/2019,1
1111,1170,1/6/2019,5
1111,1170,1/13/2019,12
1111,1170,1/20/2019,6
1111,1170,1/27/2019,6
1111,1170,2/3/2019,7
1111,1170,2/10/2019,11
1111,1170,2/17/2019,42
1111,1170,2/24/2019,1
1111,1170,3/3/2019,6
1111,1170,3/10/2019,4
1111,1170,3/17/2019,6
1111,1170,3/24/2019,11
1111,1170,3/31/2019,6
1111,1170,4/7/2019,4
1111,1170,4/14/2019,6
1111,1170,4/21/2019,8
1111,1170,4/28/2019,11
1111,1170,5/5/2019,10
1111,1170,5/12/2019,4
1111,1170,5/19/2019,6
1111,1170,5/26/2019,4
1111,1170,6/2/2019,8
1111,1170,6/9/2019,7
1111,1170,6/16/2019,13
1111,1170,6/23/2019,10
1111,1170,6/30/2019,2
1111,1170,7/7/2019,6
1111,1170,7/14/2019,12
1111,1170,7/21/2019,7
1111,1170,7/28/2019,6
1111,1170,8/4/2019,15
1111,1170,8/11/2019,19
1111,1170,8/18/2019,10
1111,1170,8/25/2019,4
1111,1170,9/1/2019,9
1111,1170,9/8/2019,1
1111,1170,9/15/2019,5
1111,1170,9/22/2019,1
1111,1170,9/29/2019,4
1111,1170,10/6/2019,10
1111,1170,10/13/2019,1
1111,1170,10/20/2019,3
1111,1170,10/27/2019,7
1111,1170,11/3/2019,7
1111,1170,11/10/2019,1
1111,1170,11/17/2019,23
1111,1170,11/24/2019,7
1111,1170,12/1/2019,1
1111,1170,12/8/2019,7
1111,1170,12/15/2019,11
1111,1170,12/22/2019,3
1111,1170,12/29/2019,3
1111,1171,1/6/2019,4
1111,1171,1/13/2019,4
1111,1171,1/20/2019,10
1111,1171,1/27/2019,30
1111,1171,2/3/2019,2
1111,1171,2/10/2019,12
1111,1171,2/17/2019,0
1111,1171,2/24/2019,2
1111,1171,3/3/2019,6
1111,1171,3/10/2019,3
1111,1171,3/17/2019,3
1111,1171,3/24/2019,4
1111,1171,3/31/2019,11
1111,1171,4/7/2019,9
1111,1171,4/14/2019,5
1111,1171,4/21/2019,7
1111,1171,4/28/2019,14
1111,1171,5/5/2019,3
1111,1171,5/12/2019,8
1111,1171,5/19/2019,11
1111,1171,5/26/2019,3
1111,1171,6/2/2019,4
1111,1171,6/9/2019,2
1111,1171,6/16/2019,8
1111,1171,6/23/2019,6
1111,1171,6/30/2019,2
1111,1171,7/7/2019,7
1111,1171,7/14/2019,5
1111,1171,7/21/2019,8
1111,1171,7/28/2019,20
1111,1171,8/4/2019,10
1111,1171,8/11/2019,21
1111,1171,8/18/2019,5
1111,1171,8/25/2019,1
1111,1171,9/1/2019,1
1111,1171,9/8/2019,2
1111,1171,9/15/2019,2
1111,1171,9/22/2019,8
1111,1171,9/29/2019,7
1111,1171,10/6/2019,5
1111,1171,10/13/2019,3
1111,1171,10/20/2019,2
1111,1171,10/27/2019,7
1111,1171,11/3/2019,11
1111,1171,11/10/2019,16
1111,1171,11/17/2019,1
1111,1171,11/24/2019,7
1111,1171,12/1/2019,2
1111,1171,12/8/2019,14
1111,1171,12/15/2019,5
1111,1171,12/22/2019,4
1111,1171,12/29/2019,2
1111,1172,1/6/2019,9
1111,1172,1/13/2019,16
1111,1172,1/20/2019,15
1111,1172,1/27/2019,5
1111,1172,2/3/2019,12
1111,1172,2/10/2019,6
1111,1172,2/17/2019,6
1111,1172,2/24/2019,7
1111,1172,3/3/2019,1
1111,1172,3/10/2019,29
1111,1172,3/17/2019,4
1111,1172,3/24/2019,10
1111,1172,3/31/2019,10
1111,1172,4/7/2019,12
1111,1172,4/14/2019,16
1111,1172,4/21/2019,7
1111,1172,4/28/2019,3
1111,1172,5/5/2019,4
1111,1172,5/12/2019,3
1111,1172,5/19/2019,2
1111,1172,5/26/2019,3
1111,1172,6/2/2019,1
1111,1172,6/9/2019,3
1111,1172,6/16/2019,14
1111,1172,6/23/2019,5
1111,1172,6/30/2019,8
1111,1172,7/7/2019,1
1111,1172,7/14/2019,1
1111,1172,7/21/2019,17
1111,1172,7/28/2019,18
1111,1172,8/4/2019,5
1111,1172,8/11/2019,14
1111,1172,8/18/2019,3
1111,1172,8/25/2019,13
1111,1172,9/1/2019,12
1111,1172,9/8/2019,11
1111,1172,9/15/2019,8
1111,1172,9/22/2019,6
1111,1172,9/29/2019,19
1111,1172,10/6/2019,19
1111,1172,10/13/2019,19
1111,1172,10/20/2019,6
1111,1172,10/27/2019,6
1111,1172,11/3/2019,1
1111,1172,11/10/2019,9
1111,1172,11/17/2019,22
1111,1172,11/24/2019,2
1111,1172,12/1/2019,3
1111,1172,12/8/2019,3
1111,1172,12/15/2019,2
1111,1172,12/22/2019,1
1111,1172,12/29/2019,8
1111,1173,1/6/2019,3
1111,1173,1/13/2019,3
1111,1173,1/20/2019,8
1111,1173,1/27/2019,2
1111,1173,2/3/2019,1
1111,1173,2/10/2019,3
1111,1173,2/17/2019,10
1111,1173,2/24/2019,17
1111,1173,3/3/2019,16
1111,1173,3/10/2019,5
1111,1173,3/17/2019,41
1111,1173,3/24/2019,9
1111,1173,3/31/2019,5
1111,1173,4/7/2019,9
1111,1173,4/14/2019,9
1111,1173,4/21/2019,5
1111,1173,4/28/2019,6
1111,1173,5/5/2019,3
1111,1173,5/12/2019,4
1111,1173,5/19/2019,12
1111,1173,5/26/2019,2
1111,1173,6/2/2019,11
1111,1173,6/9/2019,9
1111,1173,6/16/2019,2
1111,1173,6/23/2019,3
1111,1173,6/30/2019,10
1111,1173,7/7/2019,2
1111,1173,7/14/2019,2
1111,1173,7/21/2019,6
1111,1173,7/28/2019,16
1111,1173,8/4/2019,13
1111,1173,8/11/2019,2
1111,1173,8/18/2019,8
1111,1173,8/25/2019,7
1111,1173,9/1/2019,7
1111,1173,9/8/2019,8
1111,1173,9/15/2019,4
1111,1173,9/22/2019,6
1111,1173,9/29/2019,5
1111,1173,10/6/2019,26
1111,1173,10/13/2019,16
1111,1173,10/20/2019,2
1111,1173,10/27/2019,3
1111,1173,11/3/2019,2
1111,1173,11/10/2019,3
1111,1173,11/17/2019,4
1111,1173,11/24/2019,10
1111,1173,12/1/2019,5
1111,1173,12/8/2019,7
1111,1173,12/15/2019,3
1111,1173,12/22/2019,3
1111,1173,12/29/2019,2
1111,1174,1/6/2019,13
1111,1174,1/13/2019,12
1111,1174,1/20/2019,34
1111,1174,1/27/2019,9
1111,1174,2/3/2019,5
1111,1174,2/10/2019,14
1111,1174,2/17/2019,4
1111,1174,2/24/2019,4
1111,1174,3/3/2019,10
1111,1174,3/10/2019,3
1111,1174,3/17/2019,6
1111,1174,3/24/2019,7
1111,1174,3/31/2019,13
1111,1174,4/7/2019,13
1111,1174,4/14/2019,23
1111,1174,4/21/2019,12
1111,1174,4/28/2019,14
1111,1174,5/5/2019,8
1111,1174,5/12/2019,8
1111,1174,5/19/2019,41
1111,1174,5/26/2019,4
1111,1174,6/2/2019,3
1111,1174,6/9/2019,8
1111,1174,6/16/2019,12
1111,1174,6/23/2019,2
1111,1174,6/30/2019,5
1111,1174,7/7/2019,9
1111,1174,7/14/2019,2
1111,1174,7/21/2019,22
1111,1174,7/28/2019,11
1111,1174,8/4/2019,24
1111,1174,8/11/2019,6
1111,1174,8/18/2019,1
1111,1174,8/25/2019,4
1111,1174,9/1/2019,11
1111,1174,9/8/2019,3
1111,1174,9/15/2019,6
1111,1174,9/22/2019,9
1111,1174,9/29/2019,2
1111,1174,10/6/2019,16
1111,1174,10/13/2019,3
1111,1174,10/20/2019,5
1111,1174,10/27/2019,3
1111,1174,11/3/2019,7
1111,1174,11/10/2019,12
1111,1174,11/17/2019,4
1111,1174,11/24/2019,10
1111,1174,12/1/2019,4
1111,1174,12/8/2019,18
1111,1174,12/15/2019,9
1111,1174,12/22/2019,8
1111,1174,12/29/2019,1
1111,1175,1/6/2019,32
1111,1175,1/13/2019,6
1111,1175,1/20/2019,42
1111,1175,1/27/2019,2
1111,1175,2/3/2019,6
1111,1175,2/10/2019,1
1111,1175,2/17/2019,2
1111,1175,2/24/2019,3
1111,1175,3/3/2019,27
1111,1175,3/10/2019,8
1111,1175,3/17/2019,5
1111,1175,3/24/2019,3
1111,1175,3/31/2019,6
1111,1175,4/7/2019,1
1111,1175,4/14/2019,20
1111,1175,4/21/2019,3
1111,1175,4/28/2019,8
1111,1175,5/5/2019,39
1111,1175,5/12/2019,40
1111,1175,5/19/2019,13
1111,1175,5/26/2019,8
1111,1175,6/2/2019,6
1111,1175,6/9/2019,9
1111,1175,6/16/2019,9
1111,1175,6/23/2019,7
1111,1175,6/30/2019,7
1111,1175,7/7/2019,8
1111,1175,7/14/2019,2
1111,1175,7/21/2019,0
1111,1175,7/28/2019,1
1111,1175,8/4/2019,11
1111,1175,8/11/2019,1
1111,1175,8/18/2019,27
1111,1175,8/25/2019,5
1111,1175,9/1/2019,10
1111,1175,9/8/2019,3
1111,1175,9/15/2019,32
1111,1175,9/22/2019,4
1111,1175,9/29/2019,10
1111,1175,10/6/2019,2
1111,1175,10/13/2019,2
1111,1175,10/20/2019,11
1111,1175,10/27/2019,10
1111,1175,11/3/2019,17
1111,1175,11/10/2019,6
1111,1175,11/17/2019,2
1111,1175,11/24/2019,1
1111,1175,12/1/2019,5
1111,1175,12/8/2019,3
1111,1175,12/15/2019,8
1111,1175,12/22/2019,12
1111,1175,12/29/2019,12
1111,1176,1/6/2019,8
1111,1176,1/13/2019,18
1111,1176,1/20/2019,21
1111,1176,1/27/2019,11
1111,1176,2/3/2019,2
1111,1176,2/10/2019,3
1111,1176,2/17/2019,10
1111,1176,2/24/2019,4
1111,1176,3/3/2019,1
1111,1176,3/10/2019,4
1111,1176,3/17/2019,1
1111,1176,3/24/2019,15
1111,1176,3/31/2019,4
1111,1176,4/7/2019,4
1111,1176,4/14/2019,22
1111,1176,4/21/2019,1
1111,1176,4/28/2019,1
1111,1176,5/5/2019,4
1111,1176,5/12/2019,6
